load model from: D:/FLINC_dataset/slides/yang_p62\models\checkpoint_ResNet18-TK_MIL-0_steatosis_score_bi_[5]2023-11-20.pth
with time: 0:03:07.6 sec, load 4 slides' activation
originally attention tiles: 103 in slide: 23910-158_Sl001-C2-P62
fill surrounding tiles: 16 in round: 1
fill surrounding tiles: 26 in round: 2
fill surrounding tiles: 31 in round: 3
all/k selection ratio in this slide: (7562 / 176)
originally attention tiles: 9 in slide: 23910-158_Sl003-C3-P62
fill surrounding tiles: 0 in round: 1
fill surrounding tiles: 0 in round: 2
fill surrounding tiles: 0 in round: 3
all/k selection ratio in this slide: (4927 / 9)
originally attention tiles: 9 in slide: 23910-158_Sl009-C7-P62
fill surrounding tiles: 0 in round: 1
fill surrounding tiles: 0 in round: 2
fill surrounding tiles: 0 in round: 3
all/k selection ratio in this slide: (4271 / 9)
all/k selection ratio in this slide: (18442 / 0)
final highlighted tiles:  176
generate attention score heatmap (both hard and soft) for slide: 23910-158_Sl001-C2-P62
added topK activation map numpy info set for slide: 23910-158_Sl001-C2-P62
final highlighted tiles:  9
generate attention score heatmap (both hard and soft) for slide: 23910-158_Sl003-C3-P62
added topK activation map numpy info set for slide: 23910-158_Sl003-C3-P62
final highlighted tiles:  9
generate attention score heatmap (both hard and soft) for slide: 23910-158_Sl009-C7-P62
added topK activation map numpy info set for slide: 23910-158_Sl009-C7-P62
load model from: D:/FLINC_dataset/slides/yang_p62\models\checkpoint_ResNet18-TK_MIL-0_steatosis_score_bi_[5]2023-11-20.pth
with time: 0:03:18.5 sec, load 4 slides' activation
originally attention tiles: 103 in slide: 23910-158_Sl001-C2-P62
fill surrounding tiles: 16 in round: 1
fill surrounding tiles: 26 in round: 2
fill surrounding tiles: 31 in round: 3
all/k selection ratio in this slide: (7562 / 176)
originally attention tiles: 9 in slide: 23910-158_Sl003-C3-P62
fill surrounding tiles: 0 in round: 1
fill surrounding tiles: 0 in round: 2
fill surrounding tiles: 0 in round: 3
all/k selection ratio in this slide: (4927 / 9)
originally attention tiles: 9 in slide: 23910-158_Sl009-C7-P62
fill surrounding tiles: 0 in round: 1
fill surrounding tiles: 0 in round: 2
fill surrounding tiles: 0 in round: 3
all/k selection ratio in this slide: (4271 / 9)
all/k selection ratio in this slide: (18442 / 0)
[
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #130, Column #777, Small shape: (1032->1040, 6208->6216), Large shape: (16512->16640, 99328->99456), Tissue 81.25%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #63, Column #830, Small shape: (496->504, 6632->6640), Large shape: (7936->8064, 106112->106240), Tissue 100.00%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #65, Column #830, Small shape: (512->520, 6632->6640), Large shape: (8192->8320, 106112->106240), Tissue 56.25%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #74, Column #751, Small shape: (584->592, 6000->6008), Large shape: (9344->9472, 96000->96128), Tissue 84.38%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #78, Column #754, Small shape: (616->624, 6024->6032), Large shape: (9856->9984, 96384->96512), Tissue 100.00%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #99, Column #766, Small shape: (784->792, 6120->6128), Large shape: (12544->12672, 97920->98048), Tissue 92.19%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #130, Column #775, Small shape: (1032->1040, 6192->6200), Large shape: (16512->16640, 99072->99200), Tissue 73.44%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #149, Column #786, Small shape: (1184->1192, 6280->6288), Large shape: (18944->19072, 100480->100608), Tissue 98.44%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #149, Column #787, Small shape: (1184->1192, 6288->6296), Large shape: (18944->19072, 100608->100736), Tissue 90.62%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #188, Column #766, Small shape: (1496->1504, 6120->6128), Large shape: (23936->24064, 97920->98048), Tissue 84.38%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #190, Column #764, Small shape: (1512->1520, 6104->6112), Large shape: (24192->24320, 97664->97792), Tissue 71.88%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #190, Column #766, Small shape: (1512->1520, 6120->6128), Large shape: (24192->24320, 97920->98048), Tissue 31.25%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #191, Column #764, Small shape: (1520->1528, 6104->6112), Large shape: (24320->24448, 97664->97792), Tissue 100.00%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #191, Column #766, Small shape: (1520->1528, 6120->6128), Large shape: (24320->24448, 97920->98048), Tissue 71.88%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #207, Column #767, Small shape: (1648->1656, 6128->6136), Large shape: (26368->26496, 98048->98176), Tissue 71.88%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #51, Column #738, Small shape: (400->408, 5896->5904), Large shape: (6400->6528, 94336->94464), Tissue 92.19%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #52, Column #735, Small shape: (408->416, 5872->5880), Large shape: (6528->6656, 93952->94080), Tissue 95.31%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #53, Column #736, Small shape: (416->424, 5880->5888), Large shape: (6656->6784, 94080->94208), Tissue 84.38%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #53, Column #737, Small shape: (416->424, 5888->5896), Large shape: (6656->6784, 94208->94336), Tissue 45.31%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #53, Column #738, Small shape: (416->424, 5896->5904), Large shape: (6656->6784, 94336->94464), Tissue 90.62%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #63, Column #829, Small shape: (496->504, 6624->6632), Large shape: (7936->8064, 105984->106112), Tissue 68.75%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #65, Column #831, Small shape: (512->520, 6640->6648), Large shape: (8192->8320, 106240->106368), Tissue 48.44%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #73, Column #750, Small shape: (576->584, 5992->6000), Large shape: (9216->9344, 95872->96000), Tissue 62.50%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #74, Column #752, Small shape: (584->592, 6008->6016), Large shape: (9344->9472, 96128->96256), Tissue 64.06%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #75, Column #751, Small shape: (592->600, 6000->6008), Large shape: (9472->9600, 96000->96128), Tissue 70.31%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #98, Column #765, Small shape: (776->784, 6112->6120), Large shape: (12416->12544, 97792->97920), Tissue 75.00%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #98, Column #767, Small shape: (776->784, 6128->6136), Large shape: (12416->12544, 98048->98176), Tissue 56.25%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #99, Column #767, Small shape: (784->792, 6128->6136), Large shape: (12544->12672, 98048->98176), Tissue 50.00%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #100, Column #766, Small shape: (792->800, 6120->6128), Large shape: (12672->12800, 97920->98048), Tissue 48.44%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #100, Column #767, Small shape: (792->800, 6128->6136), Large shape: (12672->12800, 98048->98176), Tissue 90.62%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #129, Column #774, Small shape: (1024->1032, 6184->6192), Large shape: (16384->16512, 98944->99072), Tissue 35.94%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #130, Column #776, Small shape: (1032->1040, 6200->6208), Large shape: (16512->16640, 99200->99328), Tissue 62.50%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #131, Column #775, Small shape: (1040->1048, 6192->6200), Large shape: (16640->16768, 99072->99200), Tissue 71.88%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #149, Column #788, Small shape: (1184->1192, 6296->6304), Large shape: (18944->19072, 100736->100864), Tissue 62.50%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #150, Column #786, Small shape: (1192->1200, 6280->6288), Large shape: (19072->19200, 100480->100608), Tissue 51.56%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #188, Column #765, Small shape: (1496->1504, 6112->6120), Large shape: (23936->24064, 97792->97920), Tissue 95.31%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #188, Column #767, Small shape: (1496->1504, 6128->6136), Large shape: (23936->24064, 98048->98176), Tissue 100.00%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #189, Column #764, Small shape: (1504->1512, 6104->6112), Large shape: (24064->24192, 97664->97792), Tissue 90.62%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #190, Column #767, Small shape: (1512->1520, 6128->6136), Large shape: (24192->24320, 98048->98176), Tissue 51.56%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #192, Column #764, Small shape: (1528->1536, 6104->6112), Large shape: (24448->24576, 97664->97792), Tissue 98.44%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #192, Column #766, Small shape: (1528->1536, 6120->6128), Large shape: (24448->24576, 97920->98048), Tissue 76.56%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #50, Column #737, Small shape: (392->400, 5888->5896), Large shape: (6272->6400, 94208->94336), Tissue 89.06%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #51, Column #735, Small shape: (400->408, 5872->5880), Large shape: (6400->6528, 93952->94080), Tissue 56.25%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #52, Column #739, Small shape: (408->416, 5904->5912), Large shape: (6528->6656, 94464->94592), Tissue 53.12%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #53, Column #739, Small shape: (416->424, 5904->5912), Large shape: (6656->6784, 94464->94592), Tissue 45.31%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #54, Column #736, Small shape: (424->432, 5880->5888), Large shape: (6784->6912, 94080->94208), Tissue 64.06%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #54, Column #737, Small shape: (424->432, 5888->5896), Large shape: (6784->6912, 94208->94336), Tissue 79.69%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #54, Column #738, Small shape: (424->432, 5896->5904), Large shape: (6784->6912, 94336->94464), Tissue 65.62%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #62, Column #830, Small shape: (488->496, 6632->6640), Large shape: (7808->7936, 106112->106240), Tissue 90.62%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #64, Column #832, Small shape: (504->512, 6648->6656), Large shape: (8064->8192, 106368->106496), Tissue 60.94%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #66, Column #830, Small shape: (520->528, 6632->6640), Large shape: (8320->8448, 106112->106240), Tissue 65.62%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #72, Column #750, Small shape: (568->576, 5992->6000), Large shape: (9088->9216, 95872->96000), Tissue 89.06%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #72, Column #751, Small shape: (568->576, 6000->6008), Large shape: (9088->9216, 96000->96128), Tissue 81.25%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #73, Column #752, Small shape: (576->584, 6008->6016), Large shape: (9216->9344, 96128->96256), Tissue 90.62%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #75, Column #752, Small shape: (592->600, 6008->6016), Large shape: (9472->9600, 96128->96256), Tissue 71.88%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #97, Column #766, Small shape: (768->776, 6120->6128), Large shape: (12288->12416, 97920->98048), Tissue 53.12%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #98, Column #768, Small shape: (776->784, 6136->6144), Large shape: (12416->12544, 98176->98304), Tissue 87.50%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #99, Column #764, Small shape: (784->792, 6104->6112), Large shape: (12544->12672, 97664->97792), Tissue 89.06%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #101, Column #766, Small shape: (800->808, 6120->6128), Large shape: (12800->12928, 97920->98048), Tissue 26.56%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #101, Column #767, Small shape: (800->808, 6128->6136), Large shape: (12800->12928, 98048->98176), Tissue 53.12%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #128, Column #775, Small shape: (1016->1024, 6192->6200), Large shape: (16256->16384, 99072->99200), Tissue 62.50%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #131, Column #776, Small shape: (1040->1048, 6200->6208), Large shape: (16640->16768, 99200->99328), Tissue 89.06%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #148, Column #788, Small shape: (1176->1184, 6296->6304), Large shape: (18816->18944, 100736->100864), Tissue 90.62%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #149, Column #785, Small shape: (1184->1192, 6272->6280), Large shape: (18944->19072, 100352->100480), Tissue 96.88%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #150, Column #788, Small shape: (1192->1200, 6296->6304), Large shape: (19072->19200, 100736->100864), Tissue 89.06%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #187, Column #766, Small shape: (1488->1496, 6120->6128), Large shape: (23808->23936, 97920->98048), Tissue 92.19%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #188, Column #764, Small shape: (1496->1504, 6104->6112), Large shape: (23936->24064, 97664->97792), Tissue 95.31%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #189, Column #768, Small shape: (1504->1512, 6136->6144), Large shape: (24064->24192, 98176->98304), Tissue 73.44%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #190, Column #763, Small shape: (1512->1520, 6096->6104), Large shape: (24192->24320, 97536->97664), Tissue 71.88%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #191, Column #763, Small shape: (1520->1528, 6096->6104), Large shape: (24320->24448, 97536->97664), Tissue 54.69%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #191, Column #767, Small shape: (1520->1528, 6128->6136), Large shape: (24320->24448, 98048->98176), Tissue 51.56%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl001-C2-P62.ndpi, Row #193, Column #765, Small shape: (1536->1544, 6112->6120), Large shape: (24576->24704, 97792->97920), Tissue 92.19%]]
final highlighted tiles:  176
generate attention score heatmap (both hard and soft) for slide: 23910-158_Sl001-C2-P62
added topK activation map numpy info set for slide: 23910-158_Sl001-C2-P62
[
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl003-C3-P62.ndpi, Row #75, Column #827, Small shape: (592->600, 6608->6616), Large shape: (9472->9600, 105728->105856), Tissue 82.81%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl003-C3-P62.ndpi, Row #158, Column #862, Small shape: (1256->1264, 6888->6896), Large shape: (20096->20224, 110208->110336), Tissue 71.88%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl003-C3-P62.ndpi, Row #171, Column #856, Small shape: (1360->1368, 6840->6848), Large shape: (21760->21888, 109440->109568), Tissue 70.31%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl003-C3-P62.ndpi, Row #74, Column #827, Small shape: (584->592, 6608->6616), Large shape: (9344->9472, 105728->105856), Tissue 67.19%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl003-C3-P62.ndpi, Row #181, Column #885, Small shape: (1440->1448, 7072->7080), Large shape: (23040->23168, 113152->113280), Tissue 85.94%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl003-C3-P62.ndpi, Row #257, Column #894, Small shape: (2048->2056, 7144->7152), Large shape: (32768->32896, 114304->114432), Tissue 81.25%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl003-C3-P62.ndpi, Row #189, Column #888, Small shape: (1504->1512, 7096->7104), Large shape: (24064->24192, 113536->113664), Tissue 85.94%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl003-C3-P62.ndpi, Row #168, Column #855, Small shape: (1336->1344, 6832->6840), Large shape: (21376->21504, 109312->109440), Tissue 46.88%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl003-C3-P62.ndpi, Row #173, Column #874, Small shape: (1376->1384, 6984->6992), Large shape: (22016->22144, 111744->111872), Tissue 89.06%]]
final highlighted tiles:  9
generate attention score heatmap (both hard and soft) for slide: 23910-158_Sl003-C3-P62
added topK activation map numpy info set for slide: 23910-158_Sl003-C3-P62
[
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl009-C7-P62.ndpi, Row #116, Column #776, Small shape: (920->928, 6200->6208), Large shape: (14720->14848, 99200->99328), Tissue 90.62%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl009-C7-P62.ndpi, Row #193, Column #788, Small shape: (1536->1544, 6296->6304), Large shape: (24576->24704, 100736->100864), Tissue 39.06%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl009-C7-P62.ndpi, Row #149, Column #813, Small shape: (1184->1192, 6496->6504), Large shape: (18944->19072, 103936->104064), Tissue 32.81%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl009-C7-P62.ndpi, Row #196, Column #758, Small shape: (1560->1568, 6056->6064), Large shape: (24960->25088, 96896->97024), Tissue 53.12%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl009-C7-P62.ndpi, Row #107, Column #738, Small shape: (848->856, 5896->5904), Large shape: (13568->13696, 94336->94464), Tissue 60.94%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl009-C7-P62.ndpi, Row #103, Column #744, Small shape: (816->824, 5944->5952), Large shape: (13056->13184, 95104->95232), Tissue 40.62%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl009-C7-P62.ndpi, Row #200, Column #748, Small shape: (1592->1600, 5976->5984), Large shape: (25472->25600, 95616->95744), Tissue 89.06%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl009-C7-P62.ndpi, Row #238, Column #760, Small shape: (1896->1904, 6072->6080), Large shape: (30336->30464, 97152->97280), Tissue 56.25%], 
[Tile #D:/FLINC_dataset/slides/yang_p62\tissues\23910-158_Sl009-C7-P62.ndpi, Row #104, Column #742, Small shape: (824->832, 5928->5936), Large shape: (13184->13312, 94848->94976), Tissue 76.56%]]
final highlighted tiles:  9
generate attention score heatmap (both hard and soft) for slide: 23910-158_Sl009-C7-P62
added topK activation map numpy info set for slide: 23910-158_Sl009-C7-P62
[]
load model from: D:/FLINC_dataset/slides/yang_p62\models\checkpoint_ResNet18-TK_MIL-0_steatosis_score_bi_[5]2023-11-20.pth
with time: 0:03:16.6 sec, load 4 slides' activation
originally attention tiles: 171 in slide: 23910-158_Sl001-C2-P62
fill surrounding tiles: 54 in round: 1
fill surrounding tiles: 70 in round: 2
fill surrounding tiles: 91 in round: 3
all/k selection ratio in this slide: (7562 / 386)
originally attention tiles: 11 in slide: 23910-158_Sl003-C3-P62
fill surrounding tiles: 0 in round: 1
fill surrounding tiles: 0 in round: 2
fill surrounding tiles: 0 in round: 3
all/k selection ratio in this slide: (4927 / 11)
originally attention tiles: 18 in slide: 23910-158_Sl009-C7-P62
fill surrounding tiles: 0 in round: 1
fill surrounding tiles: 0 in round: 2
fill surrounding tiles: 0 in round: 3
all/k selection ratio in this slide: (4271 / 18)
originally attention tiles: 1 in slide: 23910-158_Sl241-CHV-40-P62
fill surrounding tiles: 0 in round: 1
fill surrounding tiles: 0 in round: 2
fill surrounding tiles: 0 in round: 3
all/k selection ratio in this slide: (18442 / 1)
final highlighted tiles:  386
generate attention score heatmap (both hard and soft) for slide: 23910-158_Sl001-C2-P62
added topK activation map numpy info set for slide: 23910-158_Sl001-C2-P62
final highlighted tiles:  11
generate attention score heatmap (both hard and soft) for slide: 23910-158_Sl003-C3-P62
added topK activation map numpy info set for slide: 23910-158_Sl003-C3-P62
final highlighted tiles:  18
generate attention score heatmap (both hard and soft) for slide: 23910-158_Sl009-C7-P62
added topK activation map numpy info set for slide: 23910-158_Sl009-C7-P62
final highlighted tiles:  1
generate attention score heatmap (both hard and soft) for slide: 23910-158_Sl241-CHV-40-P62
added topK activation map numpy info set for slide: 23910-158_Sl241-CHV-40-P62
Store topK activation map numpy package as: actK_map_ResNet18-TK_MIL-0_steatosis_score_bi_[5]2023-11-20.pkl
load model from: D:/FLINC_dataset/slides/yang_p62\models\checkpoint_ResNet18-TK_MIL-0_lobular_inflammation_score_bi_[5]2023-11-21.pth
with time: 0:03:09.0 sec, load 4 slides' activation
originally attention tiles: 464 in slide: 23910-158_Sl001-C2-P62
fill surrounding tiles: 138 in round: 1
fill surrounding tiles: 189 in round: 2
fill surrounding tiles: 233 in round: 3
all/k selection ratio in this slide: (7562 / 1024)
originally attention tiles: 179 in slide: 23910-158_Sl003-C3-P62
fill surrounding tiles: 41 in round: 1
fill surrounding tiles: 54 in round: 2
fill surrounding tiles: 63 in round: 3
all/k selection ratio in this slide: (4927 / 337)
originally attention tiles: 154 in slide: 23910-158_Sl009-C7-P62
fill surrounding tiles: 10 in round: 1
fill surrounding tiles: 17 in round: 2
fill surrounding tiles: 26 in round: 3
all/k selection ratio in this slide: (4271 / 207)
originally attention tiles: 5 in slide: 23910-158_Sl241-CHV-40-P62
fill surrounding tiles: 0 in round: 1
fill surrounding tiles: 0 in round: 2
fill surrounding tiles: 0 in round: 3
all/k selection ratio in this slide: (18442 / 5)
final highlighted tiles:  1024
generate attention score heatmap (both hard and soft) for slide: 23910-158_Sl001-C2-P62
added topK activation map numpy info set for slide: 23910-158_Sl001-C2-P62
final highlighted tiles:  337
generate attention score heatmap (both hard and soft) for slide: 23910-158_Sl003-C3-P62
added topK activation map numpy info set for slide: 23910-158_Sl003-C3-P62
final highlighted tiles:  207
generate attention score heatmap (both hard and soft) for slide: 23910-158_Sl009-C7-P62
added topK activation map numpy info set for slide: 23910-158_Sl009-C7-P62
final highlighted tiles:  5
generate attention score heatmap (both hard and soft) for slide: 23910-158_Sl241-CHV-40-P62
added topK activation map numpy info set for slide: 23910-158_Sl241-CHV-40-P62
Store topK activation map numpy package as: actK_map_ResNet18-TK_MIL-0_lobular_inflammation_score_bi_[5]2023-11-21.pkl
